author,comment,"Labeling (1=Pro 2=Kontra, 3=Netral)",likeCount,replyCount,publishedAt,cleaning
@redityafilzapriatama9385,"Capek gak sih Jakarta tiap di sorot media luar selalu tentang kumuhnya, banjirnya, kesemrawutannnya, tenggelamnya..sudah saatnya Indonesia punya ibukota yang representatif",1,1,0,2023-03-26T07:16:30Z,Capek tidak sih Jakarta tiap disorot media luar selalu tentang kumuhnya banjirnya kesemrawutannnya tenggelamnya sudah saatnya Indonesia punya ibu kota yang representatif
@enierahayu2298,Kal-tim Nyimak.,3,1,0,2023-03-26T07:15:43Z,Kalimantan timur Nyimak
@mahfulhadi9304,Yang pasti buat gerah dan kepo yg gak suka dgn ibukota baru?,3,0,1,2023-03-26T07:15:19Z,Yang pasti buat gerah dan kepo yang tidak suka dengan ibu kota baru
@kangjempingtv007,"Harus di akui, kota Jakarta dan 9 kota lainnya ( lebih tepatnya pemerintah membuat proyek pengembangan dengan total 10 kawasan metropolitan) tata kotanya sangat buruk, contohnya saja depo Pertamina di Plumpang dan daerah industri, bukannya menjauh tapi warganya malah mendekat.",3,8,1,2023-03-26T07:14:03Z,Harus diakui kota Jakarta dan  kota lainnya  lebih tepatnya pemerintah membuat proyek pengembangan dengan total  kawasan metropolitan tata kotanya sangat buruk contohnya saja depo Pertamina di Plumpang dan daerah industri bukannya menjauh tapi warganya malah mendekat
@Ezzad06,Saya suka ikn pindah ke Kalimantan. Tapi saya tidak setuju penamaan Nusantara untuk ibukota baru.,1,0,2,2023-03-26T07:12:15Z,Saya suka ikn pindah ke Kalimantan Tapi saya tidak setuju penamaan Nusantara untuk ibukota baru
@rioandito4537,"Scra keamanan negara, klimantan sgt beresiko",2,1,1,2023-03-26T07:11:35Z,Secara keamanan negara kalimantan sangat beresiko
@nnpusparanti6698,"tanpa pembangunan ibukota pun tiap kota akan berubah tiap masa, yang saya harapkan dimasa depan itu cuma 1, pemerintah daerahnya benar2 bekerja untuk penguatan pangan, bukan kirim 1 orang buat foto2 di tanaman petani seperti sekarang ini, buat laporan kelar terima gaji seumur hidup.",3,5,0,2023-03-26T07:10:58Z,tanpa pembangunan ibukota pun tiap kota akan berubah tiap masa yang saya harapkan dimasa depan itu cuma  pemerintah daerahnya benar bekerja untuk penguatan pangan bukan kirim  orang buat foto di tanaman petani seperti sekarang ini buat laporan kelar terima gaji seumur hidup
@hendrytandean1999,"Semoga lancar pindah2an nya, indonesia semakin maju, biarin aja yg pd nyinyir tanpa data",1,3,1,2023-03-26T07:06:26Z,Semoga lancar pindahan nya indonesia semakin maju biarin aja yang pada nyinyir tanpa data
@agoyagoy3065,"Sebenarnya jika pemimpin Negara ini Indonesia dulu jujur dan adil utk daerah-daerah mungkin tidak seperti ini terjadi pro dan kontra, yang anehnya orang-orang di Kalimantan tenang-tenang saja seperti Kota-kota penyangga... Biasa2 saja krn orang Kalimantan tdk terlalu ambisi prinsipnya, mungkin saja jadi ibu kota alhamdulillah jika gagal itu sudah takdirnya. Semoga Indonesia damai2 selalu. Aamiin.",3,16,6,2023-03-26T07:03:28Z,Sebenarnya jika pemimpin Negara ini Indonesia dulu jujur dan adil untuk daerahdaerah mungkin tidak seperti ini terjadi pro dan kontra yang anehnya orangorang di Kalimantan tenangtenang saja seperti Kotakota penyangga Biasa saja karena orang Kalimantan tidak terlalu ambisi prinsipnya mungkin saja jadi ibu kota alhamdulillah jika gagal itu sudah takdirnya Semoga Indonesia damai selalu Amin
@tsarwah_store,"Gw harap gedung2nya gk ada pagar<br>Menurut gw Istana negara bagus tpi desain bangunan belakangan kurang greget, andai kaya bangunan Apple gedung belakangnya kereen kynya",3,3,0,2023-03-26T07:00:23Z,Saya harap gedungnya tidak ada pagar Menurut saya Istana negara bagus tapi desain bangunan belakangan kurang greget andai kaya bangunan Apple gedung belakangnya keren kayaknya
@ricekaye,"26 Maret 2023, terpantau project IKN masih dalam tahap proses perekrutan tenaga kerja min",3,0,1,2023-03-26T06:58:19Z,Maret  terpantau proyek IKN masih dalam tahap proses perekrutan tenaga kerja min
@agussupriadi7812,"Semoga lancarr, pasti bakal seneng nanti Indonesia bukan hanya Jakarta yng di kenal tapi nusantara di Kalimantan...",1,45,1,2023-03-26T06:57:34Z,Semoga lancar pasti bakal senang nanti Indonesia bukan hanya Jakarta yang dikenal tapi nusantara di Kalimantan
@yofaru,Akhirnya Luna &amp;  Ngomu menyatakan suaranya setuju dengan dipindahkan &amp; dibangunnya IKN dgn data² dan analisanya.  Berarti sepemahaman &amp; 1 server 😅. Pengen tau komen atau pernyataan tokoh atau influencer yg tidak setuju dgn IKN apa argumennya_<i>_________________</i> 😊,3,2,1,2023-03-26T06:57:22Z,Akhirnya Luna Ngomu menyatakan suaranya setuju dengan dipindahkan dibangunnya IKN dengan data dan analisanya  Berarti sepemahaman server  Pengen tahu komen atau pernyataan tokoh atau influencer yang tidak setuju dengann IKN apa argumennya
@akila_arsila123,"Setuju pindah ke kalimantan! Jawa dach penuh, dikit2 geruduk demo ke Jakarta kalau ada masalah",1,0,1,2023-03-26T06:56:06Z,Setuju pindah ke kalimantan jawa sudah penuh sedikit sedikit geruduk demo ke jakarta kalau ada masalah
@zainn7543,assalamualaikum<br>menurutku ikn itu hanya seperti janji janji yang lalu yang tidak ditepati.,2,0,2,2023-03-26T06:51:13Z,assalamualaikum menurutku ikn itu hanya seperti janji janji yang lalu yang tidak ditepati
@rosebp3337,Semoga para elit dan mafia nyaman di kota baru,3,0,1,2023-03-26T06:42:43Z,Semoga para elit dan mafia nyaman di kota baru
@sulaeman_betta1235,"Menurut gue bagus di pindahin biar bangunanya bisa di atur dan rapih tidak semeramut Jakarta.<br>Tau lahh runyamnya ibu kota dari banjir,macet,sungai tercemar dan bangunan yg tidak ada rencana jadi tidak efektif aktifitas jadi terngangu.",1,2,0,2023-03-26T06:40:50Z,Menurut saya bagus dipindahin biar bangunanya bisa diatur dan rapi tidak semeramut jakarta Tau lah runyamnya ibu kota dari banjir macet sungai tercemar dan bangunan yang tidak ada rencana jadi tidak efektif aktifitas jadi terganggu
@primsoft,Waktu nya ga pas di saat pandemi dan perang seperti saat ini. Utang menggunung dan ekonomi lg susah. Patut dicurigai yg dpt proyek ya oligarki dan fee nya gede buat modal kampanye nanti,3,1,5,2023-03-26T06:40:32Z,Waktu nya tidak pas di saat pandemi dan perang seperti saat ini Utang menggunung dan ekonomi lagi susah patut dicurigai yang dapat proyek ya oligarki dan fee nya besar buat modal kampanye nanti
@ahlikolor8238,"tenang masih ada dana 11rb trilyun di kantong pak jokowi,repot amat nyari dana untk bangun ikn,,,lanjutkan,,awas nnti sprti mobil smk yg sdh inden 6000 orang,,dan nyatanya jadi mobil ghoib,,cuman ada di tol langit kali ya,,hehehehehehehehe",3,1,2,2023-03-26T06:34:09Z,tenang masih ada dana ribu trilyun di kantong pak jokowi repot banget mencari dana untuk  bangun ikn lanjutkan awas nanti seperti mobil smk yang sudah inden  orang dan nyatanya jadi mobil ghoib cuman ada di tol langit kali yahehehehehehehehe
@Suji707,Agar pulau jawa menjadi hutan  dan mengendalikan jumlah penduduk kembali utk mengatasi cuaca panas yang mengancam kehidupan di bumi kita tidak boleh sembarangan menebang pohon dan merusak alam karena imbasnya ke kita semua tapi di masyarakat indonesia belum pada sadar akan ancaman panasnya terik matahari yg meningkat tiap tahunnya,2,1,1,2023-03-26T06:33:50Z,Agar pulau jawa menjadi hutan  dan mengendalikan jumlah penduduk kembali untuk  mengatasi cuaca panas yang mengancam kehidupan di bumi kita tidak boleh sembarangan menebang pohon dan merusak alam karena imbasnya ke kita semua tapi di masyarakat indonesia belum pada sadar akan ancaman panasnya terik matahari yang meningkat tiap tahunnya
@firanurhidayah74,"Menurut gue emang udahh waktu nya terus konsepnya bisa ditambah jadi smart city atau semacamnya, ditengah perkembangan AI sekarang yang sangat luar biasa.",3,24,0,2023-03-26T06:26:34Z,Menurut gue emang sudah waktu nya terus konsepnya bisa ditambah jadi smart city atau semacamnya ditengah perkembangan AI sekarang yang sangat luar biasa
@sinagapalembang2441,Yang setuju senang sekali karena jakarta sudah sumpek padat  indonesia àkan lebih berkembang kedepan terutama kalimantan jadi pusat pemerintahan dan ekonomi yang tidak setuju ngomel terus sampai dower berbuih2  .,1,0,1,2023-03-26T06:23:21Z,Yang setuju senang sekali karena jakarta sudah sumpek padat  indonesia kan lebih berkembang ke depan terutama kalimantan jadi pusat pemerintahan dan ekonomi yang tidak setuju ngomel terus sampaki dower berbuih
@Biar_CURANG_ygPENTING_MENANG,"proyek ambisius penguasa rezim ini yg masih kontroversial dr segi AMDAL, PENDANAAN &amp; PRIORITAS urgensinya di masa2 recovery kopid! 😱<br>daerah rawan banjir &amp; memang benar merusak lingkungan trutama dr habitat mahluk hidup ydsana + pencemaran 🥲",2,2,10,2023-03-26T06:23:07Z,proyek ambisius penguasa rezim ini yang masih kontroversial dari segi AMDAL PENDANAAN amp PRIORITAS urgensinya di masa recovery kopid daerah rawan banjir amp memang benar merusak lingkungan terutama dari habitat mahluk hidup di sana  pencemaran
@lemanleman4874,"Kita sama sama berdo,a,semoga stlh th 2024,proyek IKN terus berlanjut...sampai tuntas,,,semoga..amit amit jgn sampai sprti proyek Mangkrak contohnya sprti Hambalang ...🤲",1,1,6,2023-03-26T06:21:33Z,Kita sama sama berdoa semoga setelah tahun proyek IKN terus berlanjut sampai tuntas semoga amit amit jangan sampai seperti proyek mangkrak contohnya seperti hambalangang
@a.gs.p2806,Food estate,3,0,2,2023-03-26T06:18:53Z,Food estate
@darsidiksdr3698,"Ibu kota negara pindah memang masalahnya banyak, tapi jika tidak pindah masalahnya akan makin banyak pula ka Luna...",3,2,1,2023-03-26T06:18:19Z,Ibu kota negara pindah memang masalahnya banyak tapi jika tidak pindah masalahnya akan makin banyak pula kak Luna
@tinosaputra2322,Jakarta sudah terlalu padat  dan adanya pemerataan pembangunan dan  lain lain,3,2,0,2023-03-26T06:15:47Z,jakarta sudah terlalu padat  dan adanya pemerataan pembangunan dan  lain lain
@MohammadIqbalBuyung,"Alangkah baiknya kalau penonton Ngomongin Uang juga ngeliat perspective lain diluar video ini,  krn sepertinya video ini based on Goverment&#39;s perspective doank. Coba compare sama pandangan lain dan berpikiri paradoks, biar kita lebih melek dampak jangka panjang dari suatu megaproyek yang ditopang oleh perencanaan yang kurang matang, mulai dari pra sampai pasca.",3,3,0,2023-03-26T06:14:42Z,Alangkah baiknya kalau penonton Ngomongin Uang juga ngeliat perspective lain di luar video ini  karena sepertinya video ini based on Goverments perspective doang Coba compare sama pandangan lain dan berpiki paradoks biar kita lebih melek dampak jangka panajang dari suatu mega paroyek yang ditopang oleh perencanaan yang kurang matang mulai dari pra sampai pasca
@buserroni,"Saya gak masalah dg IKN, hanya nama Nusantara ini mnrt saya mereduksi (mengkerdilkan) makna Nusantara yg sblmnya adl rangkaian pulau pulau yg sangat luas di Asia Tenggara. Akan terjadi ambiguitas kalau kita menyebut Nusantara di masa depan. Apakah yg dimaksud Nusantara sbg nama sebuah kota atau sebuah kawasan yg membentang antara Sabang - Merauke? Jng lupa, bbrp negara tetangga jg mengenal istilah Nusantara. Jika memang mau ttp  mempertahankan keterkaitan masa lalu sekaligus menemukan hal baru kayaknya Nusapura atau Nusajaya  bisa dicoba 😀.",1,8,2,2023-03-26T06:14:31Z,Saya tidak masalah dengan IKN hanya nama Nusantara ini menurut saya mereduksi mengkerdilkan makna Nusantara yang sebelumnya adalah rangkaian pulau pulau yang sangat luas di Asia Tenggara Akan terjadi ambiguitas kalau kita menyebut Nusantara di masa depan apakah yang dimaksud Nusantara sebagai nama sebuah kota atau sebuah kawasan yang membentang antara Sabang  Merauke Jangan lupa beberapa negara tetangga juga mengenal istilah Nusantara Jika memang mau tetapi  mempertahankan keterkaitan masa lalu sekaligus menemukan hal baru sepertinya Nusapaura atau Nusaja ya  bisa dicoba
@anggaprans1653,Ini jawaban yg bilang pemindahan ibukota tidak mendesak oke,3,2,0,2023-03-26T06:06:01Z,Ini jawaban yang bilang pemindahan ibukota tidak mendesak oke
@didi_abdillah,"Realistis aja sih kalau saya, Karena Menurut Saya Realisasinya Pasti Ga Bakal Sejalan Dengan Konsep Awalnya Karena Ya Secara Realistis Konsep Itu Hanya Angan-Angan Uthopia Manusia Yang Gambarnya Pun Hanya Sebuah Hasil Animasi 3D Rendering Aja Termasuk Konsep Full Energi Hijau Yang Secara Cost Tidak Efisien Untuk Mass Adoption, belum lagi kendala dilapangan yang baik secara kendala lapangan maupun kendala administratif. <br>Tapi setidaknya dengan dibuatnya sebuah kota dari awal membuat Tata Kota bisa diataur seperti paling mendasar adalah pembangunan infrastruktur jalan raya yang nanti dalam jangka panjang menentukan letak pembangunan gedung dan bangunan lainnya, tidak seperti jakarta yang bangunannya dulu sudah menyebar tapi jalan rayanya belakangan sehingga tata kotanya jadi ambyar.",3,2,1,2023-03-26T06:02:35Z,Realistis saja  sih kalau saya Karena Menurut Saya Realisasinya paksti tidak Bakal Seajalan Dengan Konsep Awalnya Karena Ya Secara Realistis Konsep Itu Hanya Angan Angan Uthopia Manusia Yang Gambarnya Pun Hanya Sebuah Hasil Animasi Di Rendering saja  Termasuk Konsep Full Energi Hijau Yang Secara Cost Tidak Efisien Untuk Mass Adoption belum lagi kendala dilapangan yang baik secara kendala lapangan maupun kendala administratif Tapi setidaknya dengan dibuatnya sebuah kota dari awal membuat Tata Kota bisa diatur seperti paling mendasar adalah pembangunan infrastruktur jalan raya yang nanti dalam aja tidak panjang menentukan letak pembangunan gedung dan bangunan lainnya tidak seperti jakarta yang bangunannya dulu sudah menyebar tapi jalan rayanya belakangan sehingga  tata kotanya jadi ambyar
@fajarzulfikarofficial5261,Wan  yaman  mana  nih.  Yang nolak ikn,3,0,4,2023-03-26T06:02:03Z,Wan  yaman  mana  nih  Yang nolak ikn
@anthonnymuhammadnur7109,"syukur alhamdulilah  diera presiden jokowi baru terlaksana, satu kebanggaan sebagai warga indonesia.",1,0,0,2023-03-26T06:00:36Z,syukur alhamdulilah  di era presiden jokowi baru terlaksana satu kebanggaan sebagai warga indonesia
@dualsoul7398,Semoga diperpanjang umur agar bisa melihat NUSANTARA terwujud🤲✊,1,204,4,2023-03-26T05:56:37Z,Semoga diperpanjang umur agar bisa melihat NUSANTARA terwujud
@senimantakraw623,Gak lagi di endors kan min,3,0,3,2023-03-26T05:46:09Z,tidak lagi di endorse kan admin
@aslamhanif3795,awoakaoak dananya kurang buat ngebikin ibu kota baru dan jangan sampai proyeknya jadi mangkrak kek meikarta😂,2,1,2,2023-03-26T05:46:01Z,awoakaoak dananya kurang buat ngebikin ibu kota baru dan jangan sampai proyeknya jadi mangkrak kayameikarta
@7zuga883,"Buat yg mau pindah dan netap di Kalimantan, khususnya provinsi Kaltim, kalian jgn khawatir di sini masyarakatnya heterogen (Balikpapan - Samarinda). <br><br>Konflik sosial jarang terjadi, kalaupun ada yg jadi pemantik pertama adalah warga pendatang bkn warga asli kalimantan.",3,0,1,2023-03-26T05:44:12Z,Buat yang mau pindah dan menetap di Kalimantan khususnya provinsi Kalimantan timur kalian jangan khawatir di sini masyarakatnya heterogen Balikpapan  Samarinda Konflik sosial jarang terjadi kalaupun ada yang jadi pemantik pertama adalah warga pendatang bukan  warga asli kalimantan
@fachrikemalarovah987,"alhamdulillah, smoga smua sht2 dan lancar. sukses ikn, sukses bgs Ind !!<br><br>bagi yg suka nyinyir&amp;omdo :<br>kesian org2 gini,...ht2 strok !!<br>mnusia &quot; kufur nikmat &quot;<br><br>dimana mana rkyat mncintai bpk jkwi, dr pedesaan smp perkotaan, dr rkyt kecil smp artis2,....<br>pasti kt ikut mnangis, krn mrk ber saksi dg &quot;HATI NURANI&quot; pasti kt mnangis,...bgm org baik yg brjuang dg sgnap &quot;JIWA &amp; RAGA&quot; nya mbngun negri mnuju &quot;negara maju&quot; dg penuh ketulusan,NAMUN SLL DI CACI,DICELA,DIFITNAH DST,...DST. NAMUN BELIAU HADAPI DG SABAR.<br>hati2 kalian :<br>ujung2nya bakalan :<br>1.bankrut di yaumil akhir, krn suka mncela,mghsut,mfitnah dst... <br>2.dimatikan Allah dlm kond &quot;jahiliyah&quot; bagi org yg tdk ada kesetiaan kpd pmrintah/ pmmpin yg sah ....hdist<br>3. mrk=anjing2 neraka kt Rosul bg mrk yg berkedok agama tuk mlwan/ tdk ada kesetiaan kpd pmrintah/ pmmpin yg sah.....hdist<br>HT2 KALIAN  !!!<br><br>BRAVO NKRI  !! <br>JAYALAH NEGRIKU !!<br>SMOGA TERCAPAI INCOME RATA2 KITA 26,6JUTA/BLN DI 2045. SBG NEGARA MAJU  !!",3,0,0,2023-03-26T05:38:17Z,alhamdulillah semoga semua sehat dan lancar sukses ikn sukses bagus Indonesia bagi yang suka nyinyir omong doang kasian orang  gini hati hati struk manusia  kufur nikmat dimana mana rakyat mencintai bapak jokowi dari pedesaan sampai perkotaan dari rakyat kecil sampai artis pasti kita ikut menangis karena mereka bersaksi dengan HATI NURANI pasti kita menangis bagaimana orang  baik yang berjuang dengan segenap JIWA RAGA nya membangun negeri menuju negara maju dengan penuh ketulusan NAMUN SELALI DI CACI DICELA DIFITNAH DAN SETERUSNYA NAMUN BELIAU HADapI dengan SABAR hati kalian ujungnya bakalan bangkrut di yaumil akhir karena suka mencela menghasut memfitnah dan seterusnya dimatikan Allah dalam kondisi jahiliyah bagi orang  yang tidak ada kesetiaan pada pemerintah pemimpin yang sah hadist mereka anjing neraka kata Rasul bagi mereka yang berkedok agama untuk melawan tidak ada kesetiaan kepada pemerintah pemimpin yang sah di tahun KALIAN  BRAVO NKRI   aja YA ALLAH negeriKU SEMOGA TERCapaI INCOME RATA KITA JUTA BULAN DI  SEBAGAI NEGARA MAJU
@topglobal6675,sumpah itu keren banget,1,2,0,2023-03-26T05:36:31Z,sumpah itu keren banget
@ryanherdiansyah7113,ITU GAMBAR PETA KOTA BANDUNG DAN KOTA SURABAYA KEBALIK MIN,3,1,0,2023-03-26T05:35:01Z,ITU GAMBAR PETA KOTA BANDUNG DAN KOTA SURABAYA KEBALIK MIN
@KakaAde-od3ff,IKN adalah economic branding Indonesia. Nanti saat kita berhasil mencapai negar develop dan high income,3,10,0,2023-03-26T05:31:22Z,IKN adalah economic branding Indonesia Nanti saat kita berhasil mencapai negara develop dan high income
@hardui781,Jangan sampai IKN gagal....!!!<br>Penjarakan Imigran Yaman.....!!!<br>Guremkan Nasdem.....!!!,3,3,2,2023-03-26T05:30:43Z,jangan sampai IKN gagal Penjarakan Imigran Yaman Guremkan Nasdem
@ardan7i203,dikenal sebagai penghasil batubara suhu Kalimantan yg memang panas juga diikuti dengan suhu politik yg akan  panas,3,0,1,2023-03-26T05:23:53Z,dikenal sebagai penghasil batu bara suhu Kalimantan yang memang panas juga diikuti dengan suhu politik yang akan  panas
@The_Arts_of_Nusantara,Kontennya sangat edukatif,3,7,0,2023-03-26T05:23:47Z,Kontennya sangat edukatif
@mhamhanxpalkor7412,"Jakarta bakal tetep rame, di ikn kemungkinan 30 tahun kedepan udh mulai banyak pemukiman kumuh",3,0,3,2023-03-26T05:10:20Z,jakarta bakal tetap ramai di ikn kemungkinan  tahun kedepan sudah mulai banyak pemukiman kumuh
@bimasanto1095,wkwkwk liat 10 th lgi..Saat minyak habis &amp; pblian mobil &gt;1jt/th.. RI bgmana ??,3,0,2,2023-03-26T05:09:40Z,wkwkwk liat  tahun lagi Saat minyak habis pembelian mobil juta tahun RI bagaimana
@suriansyah8551,IKN Nusantara pindah ke Kaltim wadah Sorang urang Samarinda Parak banar ke ibukota 🤪🤪🤪🤪🤪🤪🤪😋😋😋😋😛😛😛<br>banyak peluang rezeki akibat banyak migrasi ke Kaltim ( Samarinda Balikpapan ),3,1,2,2023-03-26T05:08:11Z,IKN Nusantara pindah ke Kaltim wadah Sorang urang Samarinda pakrak banar ke ibu kota banyak peluang rezeki akibat banyak migrasi ke Kalimantan timur  Samarinda Balikpapan
